"Consensus_bnumber"	"Consensus_symbol"	"Consensus_start"	"Consensus_stop"	"Consensus_strand"	"Consensus_TF"	"RegulonDB_gene_id"	"RegulonDB_symbol"	"RegulonDB_bnumber"	"RegulonDB_start"	"RegulonDB_stop"	"RegulonDB_strand"	"RegulonDB_type"	"RegulonDB_product_id"	"RegulonDB_product_name"	"RegulonDB_product_type"	"gene_synonyms"	"product_synonyms"	"RegulonDB_TF"	"Zika_gene_id"	"Zika_symbol"	"Zika_bnumber"	"Zika_essentiality"	"Zika_product"	"Zika_start"	"Zika_stop"	"Zika_strand"	"Zika_type"	"Zika_TF"	"test_start"	"test_stop"	"test_strand"
"b1872"	"torZ"	"1954578"	"1957007"	"-"	"0"	"ECK120003609"	"torZ"	"b1872"	"1954578"	"1957007"	"-"	NA	"ECK120008065"	"trimethylamine <i>N</i>-oxide reductase 2"	NA	"b1872,bisZ,ECK1873,G7022,torZ,ECK120003609"	"BisZ,TorZ,ECK120008065"	"0"	"1924"	"torZ"	"b1872"	NA	"trimethylamine N-oxide reductase 2"	"1954578"	"1957007"	"-"	"CDS"	NA	"1"	"1"	"1"
"ECK120002605"	"tp2"	"122697"	"122857"	"-"	"0"	"ECK120002605"	"tp2"	NA	"122697"	"122857"	"-"	"Phantom Gene"	NA	NA	NA	"G0-8894,NA,tp2,ECK120002605"	"ECK120002605,NA"	"0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"b3919"	"tpiA"	"4110740"	"4111507"	"-"	"0"	"ECK120001004"	"tpiA"	"b3919"	"4110740"	"4111507"	"-"	NA	"ECK120005480"	"triose-phosphate isomerase"	NA	"b3919,ECK3911,EG11015,tpi,tpiA,ECK120001004"	"Tpi,TpiA,ECK120005480"	"0"	"3670"	"tpiA"	"b3919"	NA	"triose-phosphate isomerase"	"4110740"	"4111507"	"-"	"CDS"	NA	"1"	"1"	"1"
"ECK120002604"	"tpke11"	"14080"	"14167"	"+"	"0"	"ECK120002604"	"tpke11"	NA	"14080"	"14167"	"+"	"Phantom Gene"	NA	NA	NA	"G0-8893,NA,tpke11,ECK120002604"	"ECK120002604,NA"	"0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ECK120002617"	"tpke70"	"2496194"	"2496629"	"-"	"0"	"ECK120002617"	"tpke70"	NA	"2496194"	"2496629"	"-"	"Phantom Gene"	NA	NA	NA	"G0-8906,NA,tpke70,ECK120002617"	"ECK120002617,NA"	"0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"b1229"	"tpr"	"1287087"	"1287176"	"-"	"0"	"ECK120001005"	"tpr"	"b1229"	"1287087"	"1287176"	"-"	NA	"ECK120005481"	"protamine-like protein"	NA	"b1229,ECK1224,EG11016,tpr,ECK120001005"	"Tpr,ECK120005481"	"0"	"1365"	"tpr"	"b1229"	NA	"protamine-like protein"	"1287087"	"1287176"	"-"	"CDS"	NA	"1"	"1"	"1"
"b1324"	"tpx"	"1388305"	"1388811"	"-"	"0"	"ECK120003255"	"tpx"	"b1324"	"1388305"	"1388811"	"-"	NA	"ECK120007714"	"lipid hydroperoxide peroxidase"	NA	"b1324,ECK1320,G6660,yzzJ,tpx,ECK120003255"	"p20,scavengase,scavengase p20,thiol peroxidase,Tpx,YzzJ,ECK120007714"	"0"	"1449"	"tpx"	"b1324"	NA	"lipid hydroperoxide peroxidase"	"1388305"	"1388811"	"-"	"CDS"	NA	"1"	"1"	"1"
"b1601"	"tqsA"	"1673913"	"1674947"	"+"	"0"	"ECK120003448"	"tqsA"	"b1601"	"1673913"	"1674947"	"+"	NA	"ECK120007904"	"autoinducer 2 exporter"	NA	"b1601,ECK1596,G6859,ydgG,tqsA,ECK120003448"	"TqsA,YdgG,ECK120007904"	"0"	"1670"	"tqsA"	"b1601"	NA	"autoinducer 2 exporter"	"1673913"	"1674947"	"+"	"CDS"	NA	"1"	"1"	"1"
"b1197"	"treA"	"1245679"	"1247376"	"-"	"0"	"ECK120001006"	"treA"	"b1197"	"1245679"	"1247376"	"-"	NA	"ECK120005482"	"periplasmic trehalase"	NA	"b1197,ECK1185,EG11017,osmA,tre,treA,ECK120001006"	"OsmA,Tre,TreA,ECK120005482"	"0"	"1333"	"treA"	"b1197"	NA	"periplasmic trehalase"	"1245679"	"1247376"	"-"	"CDS"	NA	"1"	"1"	"1"
"b4240"	"treB"	"4464759"	"4466180"	"-"	"0"	"ECK120002029"	"treB"	"b4240"	"4464759"	"4466180"	"-"	NA	"ECK120006505"	"trehalose-specific PTS enzyme IIBC component"	NA	"b4240,ECK4235,EG12127,treB,ECK120002029"	"enzyme IIBC component of trehalose PTS,Enzyme IIBC<sup>tre</sup>,TreB,ECK120006505"	"0"	"3946"	"treB"	"b4240"	NA	"trehalose-specific PTS enzyme IIBC component"	"4464759"	"4466180"	"-"	"CDS"	NA	"1"	"1"	"1"
"b4239"	"treC"	"4463054"	"4464709"	"-"	"0"	"ECK120001368"	"treC"	"b4239"	"4463054"	"4464709"	"-"	NA	"ECK120005844"	"trehalose-6-phosphate hydrolase"	NA	"b4239,ECK4234,EG11402,olgH,treE,treC,ECK120001368"	"OlgH,TreC,TreE,ECK120005844"	"0"	"3945"	"treC"	"b4239"	NA	"trehalose-6-phosphate hydrolase"	"4463054"	"4464709"	"-"	"CDS"	NA	"1"	"1"	"1"
"b3519"	"treF"	"3669592"	"3671241"	"+"	"0"	"ECK120002128"	"treF"	"b3519"	"3669592"	"3671241"	"+"	NA	"ECK120006604"	"cytoplasmic trehalase"	NA	"b3519,ECK3504,EG12245,treF,ECK120002128"	"TreF,ECK120006604"	"0"	"3326"	"treF"	"b3519"	NA	"cytoplasmic trehalase"	"3669592"	"3671241"	"+"	"CDS"	NA	"1"	"1"	"1"
"b4241"	"treR"	"4466299"	"4467246"	"-"	"2"	"ECK120002090"	"treR"	"b4241"	"4466299"	"4467246"	"-"	NA	"ECK120006566"	"DNA-binding transcriptional repressor TreR"	NA	"b4241,ECK4236,EG12202,treR,ECK120002090"	"TreR,ECK120006566"	"1"	"206"	"treR"	"b4241"	"non-essential"	"DNA-binding transcriptional repressor TreR"	"4466299"	"4467246"	"-"	"CDS"	"1"	"1"	"1"	"1"
"b1421"	"trg"	"1492470"	"1494110"	"+"	"0"	"ECK120001007"	"trg"	"b1421"	"1492470"	"1494110"	"+"	NA	"ECK120005483"	"methyl-accepting chemotaxis protein Trg"	NA	"b1421,ECK1415,EG11018,trg,ECK120001007"	"chemotaxis signaling protein III,MCP-III,ribose/galactose/glucose chemoreceptor protein,Trg,Trg dimer,ECK120005483"	"0"	"1528"	"trg"	"b1421"	NA	"methyl-accepting chemotaxis protein Trg"	"1492470"	"1494110"	"+"	"CDS"	NA	"1"	"1"	"1"
"b1055"	"trhO"	"1116807"	"1117859"	"+"	"0"	"ECK120001100"	"trhO"	"b1055"	"1116807"	"1117859"	"+"	NA	"ECK120005576"	"tRNA U34 hydroxylase TrhO"	NA	"b1055,ECK1040,EG11116,yceA,trhO,ECK120001100"	"TrhO,tRNA wobble base hydroxylase TrhO,UPF0176 protein YceA,YceA,ECK120005576"	"0"	"1201"	"yceA"	"b1055"	NA	"UPF0176 protein YceA"	"1116807"	"1117859"	"+"	"CDS"	NA	"1"	"1"	"1"
"b2081"	"trhP"	"2165668"	"2167029"	"+"	"0"	"ECK120003703"	"trhP"	"b2081"	"2165668"	"2167029"	"+"	NA	"ECK120008154"	"tRNA wobble base hydroxylation protein TrhP"	NA	"b2081,ECK2077,G7118,yegQ,trhP,ECK120003703"	"putative peptidase YegQ,TrhP,YegQ,ECK120008154"	"0"	"2096"	"yegQ"	"b2081"	NA	"putative peptidase YegQ"	"2165668"	"2167029"	"+"	"CDS"	NA	"1"	"1"	"1"
"b3290"	"trkA"	"3436518"	"3437894"	"+"	"0"	"ECK120001008"	"trkA"	"b3290"	"3436518"	"3437894"	"+"	NA	"ECK120005484"	"NAD-binding component of Trk potassium transporters"	NA	"b3290,ECK3276,EG11019,trkA,ECK120001008"	"TrkA,ECK120005484"	"0"	"3121"	"trkA"	"b3290"	NA	"NAD-binding component of Trk potassium transporters"	"3436518"	"3437894"	"+"	"CDS"	NA	"1"	"1"	"1"
"b1363"	"trkG"	"1423782"	"1425239"	"+"	"0"	"ECK120001009"	"trkG"	"b1363"	"1423782"	"1425239"	"+"	NA	"ECK120005485"	"Rac prophage; K<sup>+</sup> transporter TrkG"	NA	"b1363,ECK1362,EG11020,trkG,ECK120001009"	"TrkG,ECK120005485"	"0"	"1483"	"trkG"	"b1363"	NA	"Rac prophage; K(+) transporter TrkG"	"1423782"	"1425239"	"+"	"CDS"	NA	"1"	"1"	"1"
"b3849"	"trkH"	"4033145"	"4034596"	"+"	"0"	"ECK120001010"	"trkH"	"b3849"	"4033145"	"4034596"	"+"	NA	"ECK120005486"	"K<sup>+</sup> transporter TrkH"	NA	"b3849,ECK3841,EG11021,trkH,ECK120001010"	"TrkH,ECK120005486"	"0"	"3614"	"trkH"	"b3849"	NA	"K(+) transporter TrkH"	"4033145"	"4034596"	"+"	"CDS"	NA	"1"	"1"	"1"
"b3965"	"trmA"	"4162170"	"4163270"	"-"	"0"	"ECK120001011"	"trmA"	"b3965"	"4162170"	"4163270"	"-"	NA	"ECK120005487"	"tRNA m<sup>5</sup>U54 methyltransferase"	NA	"b3965,ECK3957,EG11022,rT,trmA,ECK120001011"	"TrmA,ECK120005487"	"0"	"3710"	"trmA"	"b3965"	NA	"tRNA m(5)U54 methyltransferase"	"4162170"	"4163270"	"-"	"CDS"	NA	"1"	"1"	"1"
"b2960"	"trmB"	"3102133"	"3102852"	"-"	"0"	"ECK120001713"	"trmB"	"b2960"	"3102133"	"3102852"	"-"	NA	"ECK120006189"	"tRNA m<sup>7</sup>G46 methyltransferase"	NA	"b2960,ECK2955,EG11779,trmI,yggH,trmB,ECK120001713"	"TrmB,TrmI,YggH,ECK120006189"	"0"	"2847"	"trmI"	"b2960"	NA	"tRNA m(7)G46 methyltransferase"	"3102133"	"3102852"	"-"	"CDS"	NA	"1"	"1"	"1"
"b2607"	"trmD"	"2744572"	"2745339"	"-"	"0"	"ECK120001012"	"trmD"	"b2607"	"2744572"	"2745339"	"-"	NA	"ECK120005488"	"tRNA m<sup>1</sup>G37 methyltransferase"	NA	"b2607,ECK2604,EG11023,trmD,ECK120001012"	"TrmD,ECK120005488"	"0"	"2562"	"trmD"	"b2607"	NA	"tRNA m(1)G37 methyltransferase"	"2744572"	"2745339"	"-"	"CDS"	NA	"1"	"1"	"1"
"b3651"	"trmH"	"3824515"	"3825204"	"+"	"0"	"ECK120000956"	"trmH"	"b3651"	"3824515"	"3825204"	"+"	NA	"ECK120005432"	"tRNA (Gm18) 2'-<i>O</i>-methyltransferase"	NA	"b3651,ECK3641,EG10967,spoU,trmH,ECK120000956"	"SpoU,TrmH,ECK120005432"	"0"	"3448"	"trmH"	"b3651"	NA	"tRNA (Gm18) 2-O-methyltransferase"	"3824515"	"3825204"	"+"	"CDS"	NA	"1"	"1"	"1"
"b2532"	"trmJ"	"2662583"	"2663323"	"-"	"0"	"ECK120003899"	"trmJ"	"b2532"	"2662583"	"2663323"	"-"	NA	"ECK120008347"	"tRNA Cm32/Um32 methyltransferase"	NA	"b2532,ECK2529,G7327,yfhQ,trmJ,ECK120003899"	"TrMet(Xm32),TrmJ,YfhQ,ECK120008347"	"0"	"2495"	"trmJ"	"b2532"	NA	"tRNA Cm32/Um32 methyltransferase"	"2662583"	"2663323"	"-"	"CDS"	NA	"1"	"1"	"1"
"b3606"	"trmL"	"3781215"	"3781688"	"+"	"0"	"ECK120001818"	"trmL"	"b3606"	"3781215"	"3781688"	"+"	NA	"ECK120006294"	"tRNA (cytidine/uridine-2'-<i>O</i>)-ribose methyltransferase"	NA	"b3606,ECK3596,EG11888,yibK,trmL,ECK120001818"	"TrmL,YibK,ECK120006294"	"0"	"3405"	"trmL"	"b3606"	NA	"tRNA (cytidine/uridine-2-O)-ribose methyltransferase"	"3781215"	"3781688"	"+"	"CDS"	NA	"1"	"1"	"1"
"b0195"	"trmO"	"218887"	"219594"	"-"	"0"	"ECK120001459"	"trmO"	"b0195"	"218887"	"219594"	"-"	NA	"ECK120005935"	"tRNA m<sup>6</sup>t<sup>6</sup>A37 methyltransferase"	NA	"b0195,ECK0195,EG11503,tsaA,yaeB,trmO,ECK120001459"	"TrmO,TsaA,YaeB,ECK120005935"	"0"	"483"	"tsaA"	"b0195"	NA	"tRNA m(6)t(6)A37 methyltransferase"	"218887"	"219594"	"-"	"CDS"	NA	"1"	"1"	"1"
"b1260"	"trpA"	"1316416"	"1317222"	"-"	"0"	"ECK120001013"	"trpA"	"b1260"	"1316416"	"1317222"	"-"	NA	"ECK120005489"	"tryptophan synthase subunit &alpha;"	NA	"b1260,ECK1254,EG11024,try,tryp,trpA,ECK120001013"	"&alpha; subunit,A protein,TrpA,Try,TSase &alpha;,ECK120005489"	"0"	"1390"	"trpA"	"b1260"	NA	"tryptophan synthase subunit alpha"	"1316416"	"1317222"	"-"	"CDS"	NA	"1"	"1"	"1"
"b1261"	"trpB"	"1317222"	"1318415"	"-"	"0"	"ECK120001014"	"trpB"	"b1261"	"1317222"	"1318415"	"-"	NA	"ECK120005490"	"tryptophan synthase subunit &beta;"	NA	"b1261,ECK1255,EG11025,trpB,ECK120001014"	"&beta; subunit,TrpB,ECK120005490"	"0"	"1391"	"trpB"	"b1261"	NA	"tryptophan synthase subunit beta"	"1317222"	"1318415"	"-"	"CDS"	NA	"1"	"1"	"1"
"b1262"	"trpC"	"1318427"	"1319788"	"-"	"0"	"ECK120001015"	"trpC"	"b1262"	"1318427"	"1319788"	"-"	NA	"ECK120005491"	"fused indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase"	NA	"b1262,ECK1256,EG11026,trpCF,trpF,trpC,ECK120001015"	"TrpC,TrpF,ECK120005491"	"0"	"1392"	"trpC"	"b1262"	NA	"fused indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase"	"1318427"	"1319788"	"-"	"CDS"	NA	"1"	"1"	"1"
"b1263"	"trpD"	"1319789"	"1321384"	"-"	"0"	"ECK120001016"	"trpD"	"b1263"	"1319789"	"1321384"	"-"	NA	"ECK120005492"	"anthranilate synthase subunit TrpD"	NA	"b1263,ECK1257,EG11027,trpGD,trpD,ECK120001016"	"anthranilate synthase component II,TrpD,TrpGD,ECK120005492"	"0"	"1393"	"trpD"	"b1263"	NA	"anthranilate synthase subunit TrpD"	"1319789"	"1321384"	"-"	"CDS"	NA	"1"	"1"	"1"
"b1264"	"trpE"	"1321384"	"1322946"	"-"	"0"	"ECK120001017"	"trpE"	"b1264"	"1321384"	"1322946"	"-"	NA	"ECK120005493"	"anthranilate synthase subunit TrpE"	NA	"anth,b1264,ECK1258,EG11028,tryD,tryp-4,trpE,ECK120001017"	"&alpha; subunit,anthranilate synthase component I,TrpE,TryD,ECK120005493"	"0"	"1394"	"trpE"	"b1264"	NA	"anthranilate synthase subunit TrpE"	"1321384"	"1322946"	"-"	"CDS"	NA	"1"	"1"	"1"
"b1265"	"trpL"	"1323038"	"1323082"	"-"	"0"	"ECK120001248"	"trpL"	"b1265"	"1323038"	"1323082"	"-"	NA	"ECK120005724"	"<i>trp</i> operon leader peptide"	NA	"b1265,ECK1259,EG11274,trpEE,trpL,ECK120001248"	"TrpL,ECK120005724"	"0"	"1395"	"trpL"	"b1265"	NA	"trp operon leader peptide"	"1323038"	"1323082"	"-"	"CDS"	NA	"1"	"1"	"1"
"b4393"	"trpR"	"4632760"	"4633086"	"+"	"2"	"ECK120001018"	"trpR"	"b4393"	"4632760"	"4633086"	"+"	NA	"ECK120005494"	"DNA-binding transcriptional repressor TrpR"	NA	"b4393,ECK4385,EG11029,rtrY,trpR,ECK120001018"	"RtrY,TrpR,ECK120005494"	"1"	"207"	"trpR"	"b4393"	"non-essential"	"DNA-binding transcriptional repressor TrpR"	"4632760"	"4633086"	"+"	"CDS"	"1"	"1"	"1"	"1"
"b3384"	"trpS"	"3512634"	"3513638"	"-"	"0"	"ECK120001019"	"trpS"	"b3384"	"3512634"	"3513638"	"-"	NA	"ECK120005495"	"tryptophan&mdash;tRNA ligase"	NA	"b3384,ECK3371,EG11030,trpS,ECK120001019"	"TrpRS,TrpS,ECK120005495"	"0"	"3213"	"trpS"	"b3384"	NA	"tryptophan--tRNA ligase"	"3512634"	"3513638"	"-"	"CDS"	NA	"1"	"1"	"1"
"b3761"	"trpT"	"3946957"	"3947032"	"+"	"0"	"ECK120002547"	"trpT"	"b3761"	"3946957"	"3947032"	"+"	NA	"ECK120007021"	"tRNA-Trp(CCA)"	"tRNAs"	"b3761,ECK3755,EG30105,su7,su8,su9,supU,supV,b3761_tRNA_3946956_3947032,trpT,ECK120002547"	"tRNA<sup>Trp</sup>,tRNA<sup>trpT</sup>,ECK120007021"	"0"	"9005"	"trpT"	"b3761_tRNA_3946956_3947032"	NA	"tRNA-Trp"	"3946957"	"3947032"	"+"	"tRNA"	NA	"1"	"1"	"1"
"b2318"	"truA"	"2434824"	"2435636"	"-"	"0"	"ECK120000447"	"truA"	"b2318"	"2434824"	"2435636"	"-"	NA	"ECK120004923"	"tRNA pseudouridine<sup>38-40</sup> synthase"	NA	"asuC,b2318,ECK2312,EG10454,hisT,leuK,truA,ECK120000447"	"AsuC,HisT,LeuK,TruA,ECK120004923"	"0"	"2302"	"truA"	"b2318"	NA	"tRNA pseudouridine(38-40) synthase"	"2434824"	"2435636"	"-"	"CDS"	NA	"1"	"1"	"1"
"b3166"	"truB"	"3311833"	"3312777"	"-"	"0"	"ECK120001159"	"truB"	"b3166"	"3311833"	"3312777"	"-"	NA	"ECK120005635"	"tRNA pseudouridine<sup>55</sup> synthase"	NA	"b3166,ECK3155,EG11177,yhbA,truB,ECK120001159"	"TruB,YhbA,ECK120005635"	"0"	"3019"	"truB"	"b3166"	NA	"tRNA pseudouridine(55) synthase"	"3311833"	"3312777"	"-"	"CDS"	NA	"1"	"1"	"1"
"b2791"	"truC"	"2923002"	"2923784"	"-"	"0"	"ECK120004012"	"truC"	"b2791"	"2923002"	"2923784"	"-"	NA	"ECK120008459"	"tRNA pseudouridine<sup>65</sup> synthase"	NA	"b2791,ECK2785,G7449,yqcB,truC,ECK120004012"	"TruC,YqcB,ECK120008459"	"0"	"2708"	"truC"	"b2791"	NA	"tRNA pseudouridine(65) synthase"	"2923002"	"2923784"	"-"	"CDS"	NA	"1"	"1"	"1"
"b2745"	"truD"	"2870255"	"2871304"	"-"	"0"	"ECK120003987"	"truD"	"b2745"	"2870255"	"2871304"	"-"	NA	"ECK120008434"	"tRNA pseudouridine<sup>13</sup> synthase"	NA	"b2745,ECK2740,G7422,ygbO,truD,ECK120003987"	"TruD,YgbO,ECK120008434"	"0"	"2663"	"truD"	"b2745"	NA	"tRNA pseudouridine(13) synthase"	"2870255"	"2871304"	"-"	"CDS"	NA	"1"	"1"	"1"
"b3781"	"trxA"	"3965761"	"3966090"	"+"	"0"	"ECK120001020"	"trxA"	"b3781"	"3965761"	"3966090"	"+"	NA	"ECK120005496"	"thioredoxin 1"	NA	"b3781,dasC,ECK3773,EG11031,fipA,tsnC,trxA,ECK120001020"	"DasC,FipA,thioredoxin(SH)<sub>2</sub>,TRX1,TrxA,TsnC,ECK120005496"	"0"	"3555"	"trxA"	"b3781"	NA	"thioredoxin 1"	"3965761"	"3966090"	"+"	"CDS"	NA	"1"	"1"	"1"
"b0888"	"trxB"	"931085"	"932050"	"-"	"0"	"ECK120001021"	"trxB"	"b0888"	"931085"	"932050"	"-"	NA	"ECK120005497"	"thioredoxin reductase"	NA	"b0888,ECK0879,EG11032,trxR,trxB,ECK120001021"	"thioredoxin reductase (NADPH),TrxB,TrxR,ECK120005497"	"0"	"1054"	"trxB"	"b0888"	NA	"thioredoxin reductase"	"931085"	"932050"	"-"	"CDS"	NA	"1"	"1"	"1"
"b2582"	"trxC"	"2718735"	"2719154"	"+"	"0"	"ECK120001817"	"trxC"	"b2582"	"2718735"	"2719154"	"+"	NA	"ECK120006293"	"reduced thioredoxin 2"	NA	"b2582,ECK2580,EG11887,yfiG,trxC,ECK120001817"	"Trx2,TrxC,YfiG,ECK120006293"	"0"	"2542"	"trxC"	"b2582"	NA	"reduced thioredoxin 2"	"2718735"	"2719154"	"+"	"CDS"	NA	"1"	"1"	"1"
"b1807"	"tsaB"	"1890572"	"1891267"	"-"	"0"	"ECK120003578"	"tsaB"	"b1807"	"1890572"	"1891267"	"-"	NA	"ECK120008034"	"N<sup>6</sup>-L-threonylcarbamoyladenine synthase, TsaB subunit"	NA	"b1807,ECK1805,G6991,yeaZ,tsaB,ECK120003578"	"TsaB,YeaZ,ECK120008034"	"0"	"1860"	"tsaB"	"b1807"	NA	"N(6)-L-threonylcarbamoyladenine synthase, TsaB subunit"	"1890572"	"1891267"	"-"	"CDS"	NA	"1"	"1"	"1"
"b3282"	"tsaC"	"3430843"	"3431415"	"-"	"0"	"ECK120004244"	"tsaC"	"b3282"	"3430843"	"3431415"	"-"	NA	"ECK120008686"	"threonylcarbamoyl-AMP synthase"	NA	"b3282,ECK3269,G7698,rimN,yrdC,tsaC,ECK120004244"	"RimN,TsaC,YrdC,ECK120008686"	"0"	"3114"	"tsaC"	"b3282"	NA	"threonylcarbamoyl-AMP synthase"	"3430843"	"3431415"	"-"	"CDS"	NA	"1"	"1"	"1"
"b3064"	"tsaD"	"3209530"	"3210543"	"-"	"0"	"ECK120001153"	"tsaD"	"b3064"	"3209530"	"3210543"	"-"	NA	"ECK120005629"	"N<sup>6</sup>-L-threonylcarbamoyladenine synthase, TsaD subunit"	NA	"b3064,ECK3054,EG11171,gcp,ygjD,tsaD,ECK120001153"	"Gcp,TsaD,YgjD,ECK120005629"	"0"	"2931"	"tsaD"	"b3064"	NA	"N(6)-L-threonylcarbamoyladenine synthase, TsaD subunit"	"3209530"	"3210543"	"-"	"CDS"	NA	"1"	"1"	"1"
"b4168"	"tsaE"	"4395585"	"4396046"	"+"	"0"	"ECK120001693"	"tsaE"	"b4168"	"4395585"	"4396046"	"+"	NA	"ECK120006169"	"N<sup>6</sup>-L-threonylcarbamoyladenine synthase, TsaE subunit"	NA	"b4168,ECK4164,EG11757,yjeE,tsaE,ECK120001693"	"TsaE,YjeE,ECK120006169"	"0"	"3883"	"tsaE"	"b4168"	NA	"N(6)-L-threonylcarbamoyladenine synthase, TsaE subunit"	"4395585"	"4396046"	"+"	"CDS"	NA	"1"	"1"	"1"
"b0170"	"tsf"	"190857"	"191708"	"+"	"0"	"ECK120001022"	"tsf"	"b0170"	"190857"	"191708"	"+"	NA	"ECK120005498"	"protein chain elongation factor EF-Ts"	NA	"b0170,ECK0169,EG11033,tsf,ECK120001022"	"EF1B,Tsf,ECK120005498"	"0"	"458"	"tsf"	"b0170"	NA	"protein chain elongation factor EF-Ts"	"190857"	"191708"	"+"	"CDS"	NA	"1"	"1"	"1"
"b3364"	"tsgA"	"3492568"	"3493749"	"+"	"0"	"ECK120001237"	"tsgA"	"b3364"	"3492568"	"3493749"	"+"	NA	"ECK120005713"	"putative transporter TsgA"	NA	"b3364,ECK3352,EG11262,gutS,yhfC,yhfH,tsgA,ECK120001237"	"GutS,TsgA,YhfC,YhfH,ECK120005713"	"0"	"3195"	"tsgA"	"b3364"	NA	"putative transporter TsgA"	"3492568"	"3493749"	"+"	"CDS"	NA	"1"	"1"	"1"
"b4355"	"tsr"	"4591657"	"4593312"	"+"	"0"	"ECK120001023"	"tsr"	"b4355"	"4591657"	"4593312"	"+"	NA	"ECK120005499"	"methyl-accepting chemotaxis protein Tsr"	NA	"b4355,cheD,ECK4345,EG11034,tsr,ECK120001023"	"CheD,chemotaxis signaling protein I,MCP-I,serine chemoreceptor protein,Tsr,Tsr dimer,ECK120005499"	"0"	"4033"	"tsr"	"b4355"	NA	"methyl-accepting chemotaxis protein Tsr"	"4591657"	"4593312"	"+"	"CDS"	NA	"1"	"1"	"1"
"b0411"	"tsx"	"431129"	"432013"	"-"	"0"	"ECK120001024"	"tsx"	"b0411"	"431129"	"432013"	"-"	NA	"ECK120005500"	"nucleoside-specific channel-forming protein Tsx"	NA	"b0411,ECK0405,EG11035,nupA,T6rec,tsx,ECK120001024"	"nucleoside channel; receptor of phage T6 and colicin K,NupA,Tsx,ECK120005500"	"0"	"648"	"tsx"	"b0411"	NA	"nucleoside-specific channel-forming protein Tsx"	"431129"	"432013"	"-"	"CDS"	NA	"1"	"1"	"1"
"b1344"	"ttcA"	"1411013"	"1411948"	"-"	"0"	"ECK120003270"	"ttcA"	"b1344"	"1411013"	"1411948"	"-"	NA	"ECK120007728"	"tRNA cytosine<sup>32</sup> 2-sulfurtransferase TtcA"	NA	"b1344,ECK1341,G6675,ydaO,ttcA,ECK120003270"	"tRNA C32 thiolase,TtcA,YdaO,ECK120007728"	"0"	"1465"	"ttcA"	"b1344"	NA	"tRNA cytosine(32) 2-sulfurtransferase TtcA"	"1411013"	"1411948"	"-"	"CDS"	NA	"1"	"1"	"1"
"b4638"	"ttcC"	"1434958"	"1435008"	"-"	"0"	"ECK125240972"	"ttcC"	"b4638"	"1434958"	"1435008"	"-"	"Pseudo Gene"	"ECK125276584"	"putative tRNA 2-thiocytidine (s(2)C32) synthase"	NA	"b4638,ECK4447,G0-16659,ttcC,ECK125240972"	"b4638,ECK125276584"	"0"	"4160"	"ttcC"	"b4638"	NA	"putative tRNA 2-thiocytidine (s(2)C32) synthase"	"1434958"	"1435008"	"-"	"CDS"	NA	"1"	"1"	"1"
"b3061"	"ttdA"	"3206463"	"3207374"	"+"	"0"	"ECK120001151"	"ttdA"	"b3061"	"3206463"	"3207374"	"+"	NA	"ECK120005627"	"L(+)-tartrate dehydratase subunit &alpha;"	NA	"b3061,ECK3051,EG11168,ygjA,ttdA,ECK120001151"	"TtdA,YgjA,ECK120005627"	"0"	"2928"	"ttdA"	"b3061"	NA	"L(+)-tartrate dehydratase subunit alpha"	"3206463"	"3207374"	"+"	"CDS"	NA	"1"	"1"	"1"
"b3062"	"ttdB"	"3207371"	"3207976"	"+"	"0"	"ECK120001152"	"ttdB"	"b3062"	"3207371"	"3207976"	"+"	NA	"ECK120005628"	"L(+)-tartrate dehydratase subunit &beta;"	NA	"b3062,ECK3052,EG11169,ygjB,ttdB,ECK120001152"	"TtdB,YgjB,ECK120005628"	"0"	"2929"	"ttdB"	"b3062"	NA	"L(+)-tartrate dehydratase subunit beta"	"3207371"	"3207976"	"+"	"CDS"	NA	"1"	"1"	"1"
"b3060"	"ttdR"	"3205324"	"3206256"	"-"	"2"	"ECK120002359"	"ttdR"	"b3060"	"3205324"	"3206256"	"-"	NA	"ECK120006834"	"DNA-binding transcriptional activator Dan"	NA	"b3060,dan,ECK3050,EG12694,ygiP,ttdR,ECK120002359"	"Dan,TtdR,YgiP,ECK120006834"	"1"	"208"	"ttdR"	"b3060"	"non-essential"	"DNA-binding transcriptional activator Dan"	"3205324"	"3206256"	"-"	"CDS"	"1"	"1"	"1"	"1"
"b3063"	"ttdT"	"3208024"	"3209487"	"+"	"0"	"ECK120002256"	"ttdT"	"b3063"	"3208024"	"3209487"	"+"	NA	"ECK120006731"	"L-tartrate:succinate antiporter"	NA	"b3063,ECK3053,EG12393,ygjC,ygjE,ttdT,ECK120002256"	"TtdT,TtdT tartrate/succinate DASS transporter,YgjC,YgjE,ECK120006731"	"0"	"2930"	"ttdT"	"b3063"	NA	"L-tartrate:succinate antiporter"	"3208024"	"3209487"	"+"	"CDS"	NA	"1"	"1"	"1"
